# config=big_only_a76 binary=bench_gdn_rk3588_a76 affinity=4-7 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
# config=omp4_nopin binary=bench_gdn_rk3588_a76 affinity=all OMP_NUM_THREADS=4
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,903.354,966.066,6.9,3.28,0.58
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,861.351,1148.954,33.4,3.44,0.61
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,886.728,1107.827,24.9,3.34,0.59
# config=omp8_pinbig binary=bench_gdn_rk3588_a76 affinity=4-7 OMP_NUM_THREADS=8
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,508.702,553.330,8.8,5.82,1.03
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,351.191,368.400,4.9,8.43,1.49
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,468.741,528.245,12.7,6.32,1.12
# config=omp4_pinbig binary=bench_gdn_rk3588_a76 affinity=4-7 OMP_NUM_THREADS=4
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,288.770,333.106,15.4,10.25,1.82
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,281.186,303.063,7.8,10.53,1.86
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,281.770,322.605,14.5,10.51,1.86
# config=default_nopin binary=bench_gdn_rk3588_a76 affinity=all OMP=default(8)
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,716.091,1150.121,60.6,4.13,0.73
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,411.570,499.368,21.3,7.19,1.27
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,523.869,901.895,72.2,5.65,1.00
# config=default_pinbig binary=bench_gdn_rk3588_a76 affinity=4-7 OMP=default(4)
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,268.935,286.728,6.6,11.01,1.95
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,287.603,296.645,3.1,10.29,1.82
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,10,282.061,307.729,9.1,10.49,1.86
